GEOID,NAMELSAD,neighborhood,court_count,courts_per_10k,courts_per_sqmi,median_household_income,income_q,total_population,pct_black,poverty_rate,LPA,OBESITY,MHLTH,area_sqmi,ALAND,city,has_court,lat,lon
17031240700,Census Tract 2407,Humboldt Park,0,0.0,0.0,96250.0,Q3,1578,12.864385297845374,13.181242078580482,17.5,28.3,14.4,0.0640435399700693,165872,Chicago,No court,41.912087780791275,-87.69459863700419
17031240900,Census Tract 2409,Humboldt Park,3,26.97841726618705,8.110118594072592,98145.0,Q3,1112,13.219424460431656,5.877034358047016,17.4,27.6,13.0,0.3699082775673092,958058,Chicago,Has court,41.90471618683242,-87.70188668146228
17031829200,Census Tract 8292,,0,0.0,0.0,57796.0,Q2,5930,22.006745362563237,27.622259696458684,33.3,38.5,17.4,1.0188147589873002,2638718,Chicago,No court,41.50925741168377,-87.6483161578688
17031829301,Census Tract 8293.01,,0,0.0,0.0,88750.0,Q3,3844,44.823100936524455,8.982511923688394,25.1,35.0,15.3,1.2626158885678236,3270160,Chicago,No court,41.518378425790424,-87.66377825151979
17031829302,Census Tract 8293.02,,0,0.0,0.0,51725.0,Q1 (lowest),3109,54.87294950144741,37.8657487091222,36.3,43.1,20.1,0.7417080696898982,1921015,Chicago,No court,41.50494335374242,-87.66627870848694
17031829401,Census Tract 8294.01,,0,0.0,0.0,54875.0,Q1 (lowest),871,71.87141216991964,10.070257611241216,29.8,38.4,17.8,0.4241371002491131,1098510,Chicago,No court,41.496945411095254,-87.65976126979756
17031805202,Census Tract 8052.02,,0,0.0,0.0,100288.0,Q3,3996,2.3523523523523524,3.5069885641677256,16.8,23.6,12.5,0.6053889052767812,1567950,Chicago,No court,42.059652738487344,-87.81474172247653
17031805301,Census Tract 8053.01,,0,0.0,0.0,129063.0,Q4 (highest),3146,0.0,3.1240038253108064,21.0,22.9,12.1,0.4088335544411788,1058874,Chicago,No court,42.04497401757264,-87.81965230152073
17031805302,Census Tract 8053.02,,0,0.0,0.0,109122.0,Q4 (highest),3890,0.8226221079691516,2.082262210796915,19.9,23.3,11.9,0.5984359773095473,1549942,Chicago,No court,42.04976500083004,-87.81344251873185
17031805401,Census Tract 8054.01,,0,0.0,0.0,131019.0,Q4 (highest),4407,1.7245291581574766,2.47333787156796,17.9,25.1,12.7,1.0084262938669986,2611812,Chicago,No court,42.03307681322183,-87.8259769026255
17031770400,Census Tract 7704,,0,0.0,0.0,86806.0,Q3,4473,5.119606528057232,6.934470377019748,21.9,28.5,15.4,1.9983069419626656,5175591,Chicago,No court,42.02395940141333,-87.97459221067979
17031800100,Census Tract 8001,,0,0.0,0.0,250001.0,Q4 (highest),2449,2.1641486320947325,2.8583095140873827,11.9,23.5,10.8,1.2235408040500573,3168956,Chicago,No court,42.13815177275251,-87.74881957673615
17031800300,Census Tract 8003,,0,0.0,0.0,250001.0,Q4 (highest),3251,0.0,2.0602218700475436,11.6,23.3,10.8,1.2488629290946522,3234540,Chicago,No court,42.11308297204019,-87.75517772533291
17031170900,Census Tract 1709,Dunning,0,0.0,0.0,61771.0,Q2,1922,3.433922996878252,28.04370447450572,28.9,34.4,16.9,0.1237762491563667,320579,Chicago,No court,41.936195821297346,-87.81160567916316
17031171000,Census Tract 1710,Dunning,1,1.593879502709595,1.8592358146469696,82790.0,Q3,6274,1.7213898629263629,8.718520879821485,21.2,29.3,14.1,0.5378553877469703,1393039,Chicago,Has court,41.941807111526664,-87.79652375431047
17031171100,Census Tract 1711,Dunning,0,0.0,0.0,94830.0,Q3,4144,2.8957528957528957,7.939189189189189,27.5,31.7,16.1,0.2572008055635779,666147,Chicago,No court,41.94205282159248,-87.78128650541638
17031180100,Census Tract 1801,Montclare,0,0.0,0.0,97301.0,Q3,6875,5.978181818181818,14.198813056379825,25.4,31.3,14.9,0.4124938030600914,1068354,Chicago,No court,41.93448502717123,-87.79863170566627
17031040900,Census Tract 409,Lincoln Square,0,0.0,0.0,92167.0,Q3,2009,2.488800398208064,3.6831483350151366,11.9,24.7,13.2,0.1242681433273049,321853,Chicago,No court,41.96318465788292,-87.68385442540638
17031050200,Census Tract 502,North Center,2,3.7223152801042247,7.94166680720518,124167.0,Q4 (highest),5373,1.0050251256281406,4.727340405732366,13.3,25.1,12.7,0.2518363019442561,652253,Chicago,Has court,41.95774056555574,-87.68371677634354
17031050300,Census Tract 503,North Center,0,0.0,0.0,166681.0,Q4 (highest),2725,1.0275229357798166,4.674273095325727,13.7,25.8,13.0,0.1467307956639181,380031,Chicago,No court,41.95767809759068,-87.69151855848949
17031818600,Census Tract 8186,,0,0.0,0.0,98125.0,Q3,4727,3.596361328538185,5.515485787017395,15.3,26.2,12.7,0.9567882167793827,2478070,Chicago,No court,41.840240873503255,-87.86549689006361
17031804807,Census Tract 8048.07,,0,0.0,0.0,104453.0,Q3,5528,0.0,6.315389005136009,19.4,27.0,14.6,0.9130026857267292,2364666,Chicago,No court,42.01038019944662,-88.11998960926218
17031801800,Census Tract 8018,,0,0.0,0.0,191625.0,Q4 (highest),6339,5.016564126833885,6.768696749763333,13.4,22.6,10.1,4.1402956307133465,10723316,Chicago,No court,42.11492033880257,-87.78776721282185
17031190100,Census Tract 1901,Belmont Cragin,0,0.0,0.0,53717.0,Q1 (lowest),2403,2.4136496046608404,6.533499791926759,33.0,34.5,16.0,0.1220654304189826,316148,Chicago,No court,41.93521763866275,-87.7443888733132
17031222200,Census Tract 2222,Bucktown,0,0.0,0.0,188065.0,Q4 (highest),2183,0.9161704076958316,4.770642201834862,10.0,23.5,13.4,0.0892181739838176,231074,Chicago,No court,41.91590952789829,-87.68382618099291
17031222500,Census Tract 2225,Logan Square,0,0.0,0.0,155878.0,Q4 (highest),1374,2.911208151382824,5.91672753834916,13.0,25.8,14.3,0.0620369669666423,160675,Chicago,No court,41.91568254747798,-87.69958742224284
17031222600,Census Tract 2226,Logan Square,0,0.0,0.0,94688.0,Q3,1552,5.541237113402062,7.216494845360824,17.0,28.3,15.8,0.0620095537122179,160604,Chicago,No court,41.915638779755255,-87.70447981083757
17031251500,Census Tract 2515,Austin,1,2.209456473707468,3.7869418621312834,47491.0,Q1 (lowest),4526,74.74591250552363,24.830393487109905,33.5,42.6,19.6,0.2640653161327388,683926,Chicago,Has court,41.89110350714657,-87.76035377374997
17031251600,Census Tract 2516,Austin,0,0.0,0.0,34332.0,Q1 (lowest),4418,64.53146220009054,30.217292892711633,39.1,45.9,20.9,0.1856325203051133,480786,Chicago,No court,41.8914065052047,-87.7518037239849
17031251700,Census Tract 2517,Austin,1,8.417508417508417,5.322020733373745,57037.0,Q2,1188,79.7979797979798,27.52525252525253,32.8,40.7,18.7,0.1878985539701342,486655,Chicago,Has court,41.891384395212576,-87.74447927528361
17031251800,Census Tract 2518,Austin,0,0.0,0.0,36681.0,Q1 (lowest),5641,93.12178691721326,34.5158371040724,41.5,48.5,22.7,0.385229970177468,997741,Chicago,No court,41.88414361586754,-87.74788851034711
17031251900,Census Tract 2519,Austin,0,0.0,0.0,35047.0,Q1 (lowest),5355,85.67693744164332,37.3109243697479,39.8,48.7,23.4,0.2441910927772638,632452,Chicago,No court,41.8838116360415,-87.76009447553598
17031252000,Census Tract 2520,Austin,0,0.0,0.0,30103.0,Q1 (lowest),5787,82.32244686365992,32.188765627751366,37.4,45.4,20.8,0.2411571018861863,624594,Chicago,No court,41.88367591605043,-87.76987979346161
17031680600,Census Tract 6806,Englewood,1,10.040160642570282,7.93340807312247,52237.0,Q1 (lowest),996,100.0,16.867469879518072,30.4,40.0,18.5,0.1260492326605374,326466,Chicago,Has court,41.783281142061774,-87.65216524560562
17031803010,Census Tract 8030.10,,0,0.0,0.0,120417.0,Q4 (highest),4439,3.897274160847038,2.0500112637981527,15.0,24.9,12.6,0.998289953466966,2585559,Chicago,No court,42.1503679877259,-87.98156505298637
17031804505,Census Tract 8045.05,,0,0.0,0.0,90985.0,Q3,3487,2.3515916260395753,4.01491253226269,19.2,27.7,15.2,1.1926101588115463,3088846,Chicago,No court,41.99361490058008,-88.17515557198115
17031804606,Census Tract 8046.06,,0,0.0,0.0,127202.0,Q4 (highest),6618,0.6044122091266244,4.653696498054475,17.1,24.7,12.6,1.9339649450113283,5008946,Chicago,No court,42.00932301050835,-88.04664002578686
17031804712,Census Tract 8047.12,,0,0.0,0.0,97446.0,Q3,5421,14.388489208633093,5.762081784386617,19.1,26.0,13.6,0.9150370580867556,2369935,Chicago,No court,42.035835703249006,-88.12756094151466
17031807800,Census Tract 8078,,0,0.0,0.0,156771.0,Q4 (highest),2666,2.363090772693173,3.473562331146276,18.4,23.1,12.0,0.9837512760676884,2547904,Chicago,No court,42.01515724365459,-87.76373063595882
17031808400,Census Tract 8084,,0,0.0,0.0,136645.0,Q4 (highest),4499,4.000889086463658,5.890197821738164,20.6,22.8,12.1,1.2176411628161985,3153676,Chicago,No court,42.048737994860694,-87.79385800448985
17031811100,Census Tract 8111,,0,0.0,0.0,70714.0,Q2,6915,0.1301518438177874,5.567606652205351,23.4,31.6,16.2,1.408866759228228,3648948,Chicago,No court,41.92707789094244,-87.83441580643547
17031130300,Census Tract 1303,North Park,1,2.028397565922921,3.591703265691586,69857.0,Q2,4930,5.618661257606491,11.845841784989858,22.0,25.4,13.6,0.2784194366923708,721103,Chicago,Has court,41.986558972467385,-87.7133914753396
17031190200,Census Tract 1902,Belmont Cragin,0,0.0,0.0,82551.0,Q3,5753,6.24022249261255,20.26956065114651,32.2,35.4,15.6,0.2548691345288086,660108,Chicago,No court,41.93511366979179,-87.75164892978421
17031190300,Census Tract 1903,Belmont Cragin,0,0.0,0.0,68281.0,Q2,5609,4.439293991798895,14.5302192904261,28.5,32.9,15.3,0.2549440383507568,660302,Chicago,No court,41.93498642161399,-87.76146345326028
17031190800,Census Tract 1908,Belmont Cragin,0,0.0,0.0,56311.0,Q1 (lowest),6326,3.177363262725261,10.82598235765838,33.6,35.6,16.4,0.2553359320583724,661317,Chicago,No court,41.92781863192134,-87.75136236760547
17031260100,Census Tract 2601,Garfield Park,0,0.0,0.0,21875.0,Q1 (lowest),1145,91.87772925764192,35.9825327510917,40.6,46.0,19.4,0.1256573389529217,325451,Chicago,No court,41.88437076493542,-87.72333017765632
17031242600,Census Tract 2426,Humboldt Park,0,0.0,0.0,85000.0,Q3,5351,12.035133619884132,17.342552793870304,19.5,29.9,16.5,0.1836854070366349,475743,Chicago,No court,41.90056013235445,-87.69419701935908
17031060400,Census Tract 604,Lake View,0,0.0,0.0,154038.0,Q4 (highest),3664,1.4737991266375543,3.802700468448608,9.3,22.7,13.5,0.1254944038350756,325029,Chicago,No court,41.9506732036877,-87.66653642575875
17031060500,Census Tract 605,Wrigleyville,0,0.0,0.0,60987.0,Q2,1212,7.1782178217821775,23.432343234323433,23.1,28.0,14.3,0.0881378600981935,228276,Chicago,No court,41.952719965822006,-87.6605008323298
17031240800,Census Tract 2408,Humboldt Park,0,0.0,0.0,103565.0,Q3,1573,8.709472345835982,13.200257566001287,17.2,28.9,14.7,0.0643153559012628,166576,Chicago,No court,41.912048358589225,-87.6994876390715
17031240600,Census Tract 2406,Wicker Park,0,0.0,0.0,166537.0,Q4 (highest),1814,6.339581036383682,14.837625979843224,14.1,26.6,15.0,0.0638531915977989,165379,Chicago,No court,41.91213415027697,-87.68971114874037
17031829000,Census Tract 8290,,0,0.0,0.0,,,853,91.7936694021102,55.2168815943728,43.3,49.0,23.0,0.8909396491412316,2307523,Chicago,No court,41.51032641458053,-87.62349499407908
17031410900,Census Tract 4109,,1,2.7107617240444566,6.68170185540627,75562.0,Q2,3689,23.99024125779344,15.225666122892877,15.7,27.7,13.3,0.149662469478623,387624,Chicago,Has court,41.797875354375606,-87.57666156627421
17031411000,Census Tract 4110,,0,0.0,0.0,69014.0,Q2,4051,31.32559861762528,24.52636968766001,18.9,27.8,13.6,0.287990523508217,745892,Chicago,No court,41.790715482074354,-87.57687263209937
17031411100,Census Tract 4111,Hyde Park,0,0.0,0.0,123611.0,Q4 (highest),2304,3.4288194444444446,9.226037929267042,13.3,21.2,13.9,0.1093920126270855,283324,Chicago,No court,41.790455289066664,-87.58970081603708
17031411200,Census Tract 4112,Hyde Park,0,0.0,0.0,93958.0,Q3,1662,7.9422382671480145,16.515973477998795,14.5,23.0,12.7,0.1555953154995312,402990,Chicago,No court,41.79056192890675,-87.59401711940222
17031460400,Census Tract 4604,South Chicago,1,2.532928064842958,3.969178192406422,70472.0,Q2,3948,95.33941236068895,23.35359675785208,28.8,41.4,17.2,0.2519413217358536,652525,Chicago,Has court,41.74449055811051,-87.56369222540243
17031460500,Census Tract 4605,South Chicago,0,0.0,0.0,54850.0,Q1 (lowest),5615,89.99109528049867,18.57524487978629,26.8,38.6,14.9,0.4931405087591139,1277228,Chicago,No court,41.7468819487111,-87.57260433920587
17031461000,Census Tract 4610,South Chicago,0,0.0,0.0,14311.0,Q1 (lowest),1212,61.71617161716172,40.87530966143683,47.8,44.5,16.2,0.2169349819381402,561859,Chicago,No court,41.72742489097303,-87.54648548712936
17031804804,Census Tract 8048.04,,0,0.0,0.0,80980.0,Q3,5995,4.670558798999166,10.3874415497662,21.3,27.6,14.8,1.8700727570938551,4843466,Chicago,No court,41.996449177648344,-88.12761024195655
17031830100,Census Tract 8301,,0,0.0,0.0,94095.0,Q3,2999,81.19373124374792,9.869956652217406,23.3,36.5,16.1,0.6166152121168129,1597026,Chicago,No court,41.50237149945783,-87.68776769525388
17031830201,Census Tract 8302.01,,0,0.0,0.0,51748.0,Q1 (lowest),5101,80.37639678494412,10.135267594589296,26.6,39.2,17.6,1.1198414818910358,2900376,Chicago,No court,41.48343286673129,-87.7086236509773
17031830300,Census Tract 8303,,0,0.0,0.0,41250.0,Q1 (lowest),5137,73.85633638310298,15.116052272283987,31.8,42.4,18.1,0.8848593120894769,2291775,Chicago,No court,41.483856750050094,-87.68106454547335
17031830400,Census Tract 8304,,0,0.0,0.0,63182.0,Q2,3916,67.7732379979571,19.979534407776924,28.4,39.1,18.2,0.9285201321396084,2404856,Chicago,No court,41.4749197064756,-87.69183573927343
17031812700,Census Tract 8127,,0,0.0,0.0,93375.0,Q3,3126,13.979526551503518,9.341010876519514,16.2,27.7,12.9,0.246693420973379,638933,Chicago,No court,41.88339343522445,-87.78947544819594
17031819200,Census Tract 8192,,0,0.0,0.0,83905.0,Q3,6550,3.6793893129770994,6.824427480916031,26.0,32.1,16.1,0.9560766304708748,2476227,Chicago,No court,41.81187906077606,-87.83003347794383
17031350100,Census Tract 3501,Douglas,0,0.0,0.0,65000.0,Q2,2566,23.616523772408417,24.70771628994544,16.4,25.2,13.1,0.2192581587250597,567876,Chicago,No court,41.841749299854065,-87.60842057618788
17031350400,Census Tract 3504,Douglas,2,12.383900928792569,25.712946876209955,20938.0,Q1 (lowest),1615,88.48297213622291,53.126934984520126,41.0,49.3,25.2,0.077781827560591,201454,Chicago,Has court,41.841929126668575,-87.62836949830448
17031351000,Census Tract 3510,Douglas,2,5.17196793379881,6.306407607656842,61347.0,Q2,3867,73.85570209464701,18.386346004654772,20.4,31.7,14.9,0.3171377628004454,821383,Chicago,Has court,41.834781566090136,-87.60597901814225
17031351400,Census Tract 3514,Douglas,1,6.090133982947624,7.994851168519278,30542.0,Q1 (lowest),1642,64.19001218026796,29.293544457978076,36.1,46.1,20.0,0.1250805023034855,323957,Chicago,Has court,41.82740193285881,-87.62409091997655
17031360200,Census Tract 3602,Oakland,1,5.353319057815846,11.161624519487685,28456.0,Q1 (lowest),1868,95.44967880085652,46.19914346895075,36.4,47.0,21.3,0.0895926930935587,232044,Chicago,Has court,41.82688551734436,-87.60988760387599
17031430400,Census Tract 4304,South Shore,0,0.0,0.0,38034.0,Q1 (lowest),2974,90.48419636852724,25.69585879158181,30.4,42.7,18.1,0.2114797443076956,547730,Chicago,No court,41.76219613451243,-87.5903098194601
17031430600,Census Tract 4306,South Shore,0,0.0,0.0,42487.0,Q1 (lowest),1972,90.4158215010142,23.884381338742394,30.1,42.5,18.1,0.1287106349527488,333359,Chicago,No court,41.76441328813644,-87.57137298777621
17031430800,Census Tract 4308,South Shore,0,0.0,0.0,47625.0,Q1 (lowest),1897,90.0896151818661,17.796610169491526,27.6,40.9,16.6,0.1266689266513976,328071,Chicago,No court,41.760750007806,-87.57129826090427
17031430500,Census Tract 4305,South Shore,0,0.0,0.0,36310.0,Q1 (lowest),4000,97.6,30.335365853658537,34.4,45.1,20.6,0.1323685669586113,342833,Chicago,No court,41.76431388102519,-87.58126994948844
17031430900,Census Tract 4309,South Shore,2,12.944983818770227,15.392864571880256,31357.0,Q1 (lowest),1545,96.89320388349516,29.449838187702262,32.7,43.6,18.2,0.1299303317235446,336518,Chicago,Has court,41.76064096185784,-87.58118514144213
17031030604,Census Tract 306.04,Edgewater,0,0.0,0.0,51032.0,Q1 (lowest),2793,18.33154314357322,19.76369495166487,18.9,26.8,13.3,0.0766760309314174,198590,Chicago,No court,41.98594492238067,-87.65276563075925
17031031502,Census Tract 315.02,Uptown,0,0.0,0.0,47674.0,Q1 (lowest),4630,38.38012958963283,40.36756756756757,25.7,36.1,18.1,0.0624346522068828,161705,Chicago,No court,41.96363265817102,-87.65236559117237
17031081402,Census Tract 814.02,,0,0.0,0.0,166824.0,Q4 (highest),6138,6.581948517432388,6.598240469208211,11.8,22.5,12.0,0.227655881031109,589626,Chicago,No court,41.892975840475486,-87.60893258436113
17031080201,Census Tract 802.01,Gold Coast,0,0.0,0.0,118417.0,Q4 (highest),3416,0.0,2.4004683840749412,12.8,22.8,11.9,0.0522685819393757,135375,Chicago,No court,41.909497569694565,-87.63100510505922
17031760802,Census Tract 7608.02,O'Hare,0,0.0,0.0,93313.0,Q3,2244,3.2085561497326207,5.303030303030303,20.5,27.5,14.0,2.389805280951109,6189567,Chicago,No court,41.95783207010122,-87.84721685208288
17031140601,Census Tract 1406.01,Albany Park,0,0.0,0.0,81833.0,Q3,2402,9.492089925062448,11.725293132328307,28.5,30.2,14.7,0.1050672821650138,272123,Chicago,No court,41.96464719222939,-87.72589086837726
17031070102,Census Tract 701.02,Lincoln Park,0,0.0,0.0,106062.0,Q4 (highest),2969,6.769956214213541,4.87720511933587,10.3,22.2,13.8,0.0481465551191742,124699,Chicago,No court,41.93058281269375,-87.64220207716541
17031210502,Census Tract 2105.02,Avondale,0,0.0,0.0,79857.0,Q3,4336,2.606088560885609,14.690959409594097,22.6,30.3,16.8,0.1335697308250076,345944,Chicago,No court,41.93378462674482,-87.72205243034684
17031610300,Census Tract 6103,New City,1,1.846040243677312,1.0865606922472486,49901.0,Q1 (lowest),5417,9.950156913420711,39.17944927000555,38.2,38.9,17.9,0.920335152131979,2383657,Chicago,Has court,41.816178003215754,-87.67510211828254
17031681000,Census Tract 6810,Englewood,0,0.0,0.0,27844.0,Q1 (lowest),2561,82.38969152674737,37.4853572823116,39.9,47.5,21.3,0.2519189278097041,652467,Chicago,No court,41.77603986876582,-87.64954794490035
17031681100,Census Tract 6811,Englewood,0,0.0,0.0,36083.0,Q1 (lowest),2105,92.0190023752969,27.648456057007127,37.2,46.6,21.1,0.2519077308466294,652438,Chicago,No court,41.7687665278746,-87.64935954801619
17031680500,Census Tract 6805,Englewood,1,7.0821529745042495,7.923942041755391,42639.0,Q1 (lowest),1412,66.71388101983003,24.40775305096913,39.1,47.3,21.6,0.1261998125087838,326856,Chicago,Has court,41.79056399147985,-87.65235243876256
17031803400,Census Tract 8034,,0,0.0,0.0,150530.0,Q4 (highest),7189,6.607316733899013,5.007650577270831,14.7,25.2,12.7,1.1880448866944555,3077022,Chicago,No court,42.074545460525265,-87.97118708345685
17031803500,Census Tract 8035,,0,0.0,0.0,142417.0,Q4 (highest),5267,0.3607366622365673,3.2862055789071456,13.9,24.0,11.5,1.139659334328962,2951704,Chicago,No court,42.07392850985992,-87.99406386065856
17031803604,Census Tract 8036.04,,0,0.0,0.0,93692.0,Q3,4407,2.745631949171772,14.692272096251736,20.1,28.0,14.3,0.9724558569383333,2518649,Chicago,No court,42.12988212892479,-88.04097695760697
17031540102,Census Tract 5401.02,Riverdale,2,5.686664771111743,0.9778973410697076,24583.0,Q1 (lowest),3517,99.1754336081888,53.223046206503135,41.9,49.4,24.7,2.045204456545745,5297055,Chicago,Has court,41.66733081966333,-87.60544919512073
17031700402,Census Tract 7004.02,Ashburn,0,0.0,0.0,98152.0,Q3,3453,61.16420503909645,6.545033304373009,26.0,36.6,16.2,0.4436097773425977,1148944,Chicago,No court,41.7382301203407,-87.71182339183002
17031020200,Census Tract 202,West Ridge,0,0.0,0.0,115559.0,Q4 (highest),7231,6.181717604757295,5.405029873558427,18.9,25.2,13.3,0.4795238433537144,1241961,Chicago,No court,42.0156902536203,-87.69951911777528
17031804202,Census Tract 8042.02,,0,0.0,0.0,179270.0,Q4 (highest),7724,0.5308130502330399,3.6396724294813465,15.0,22.9,11.1,5.2237296080136275,13529397,Chicago,No court,42.107877601534824,-88.13062304057615
17031804701,Census Tract 8047.01,,0,0.0,0.0,74976.0,Q2,5817,12.377514182568335,8.612099644128115,22.5,26.9,14.6,4.862431408948613,12593639,Chicago,No court,42.054555893108464,-88.15348629324507
17031803605,Census Tract 8036.05,,0,0.0,0.0,103409.0,Q3,6243,10.267499599551495,3.956431202947301,18.8,26.4,13.5,1.2322979874810231,3191637,Chicago,No court,42.1291607428608,-88.02487682785278
17031130200,Census Tract 1302,North Park,1,6.657789613848203,1.2475869437253793,103611.0,Q3,1502,0.0,13.049267643142477,21.3,26.4,12.5,0.801547343076493,2075998,Chicago,Has court,41.980849871574286,-87.73606600887014
17031804306,Census Tract 8043.06,,0,0.0,0.0,103068.0,Q3,6128,0.3263707571801566,4.993472584856397,24.1,30.6,15.8,0.979289479333495,2536348,Chicago,No court,42.021982186285626,-88.17400840323091
17031020400,Census Tract 204,West Ridge,0,0.0,0.0,81840.0,Q3,4325,25.502890173410403,15.527661552766157,22.5,30.4,14.3,0.2145094880748482,555577,Chicago,No court,42.00848802720408,-87.68591186055107
17031080202,Census Tract 802.02,Gold Coast,0,0.0,0.0,104129.0,Q3,4127,2.350375575478556,12.28026739291904,11.9,23.6,13.2,0.0599385016455674,155240,Chicago,No court,41.90585893524393,-87.63090096054172
17031813900,Census Tract 8139,,0,0.0,0.0,71152.0,Q2,6782,5.603066941905042,8.72347066167291,33.7,35.8,16.6,0.2652475609925606,686988,Chicago,No court,41.84650104458086,-87.76849095497407
17031822601,Census Tract 8226.01,,0,0.0,0.0,103411.0,Q3,4645,1.248654467168999,7.778738115816767,21.3,28.7,15.1,0.6919472213770874,1792135,Chicago,No court,41.70896315220803,-87.75381362023927
17031822701,Census Tract 8227.01,,0,0.0,0.0,76875.0,Q2,4783,17.206773991218903,9.78433598183882,21.4,30.3,14.0,0.4162420829749018,1078062,Chicago,No court,41.712376043723275,-87.73032689516351
17031822702,Census Tract 8227.02,,0,0.0,0.0,72104.0,Q2,3313,6.821611832176274,4.1955931180199215,21.2,29.0,15.1,0.5014710492867148,1298804,Chicago,No court,41.70569055189155,-87.73057973383547
17031822801,Census Tract 8228.01,,0,0.0,0.0,97500.0,Q3,3201,6.4667291471415185,1.8119337706966572,16.9,27.3,13.9,0.44434877690553,1150858,Chicago,No court,41.695400296102605,-87.7382048989008
17031823002,Census Tract 8230.02,,0,0.0,0.0,93125.0,Q3,4684,5.871050384286934,13.591609589041097,22.3,30.8,17.0,0.7752410435878467,2007865,Chicago,No court,41.69607391321242,-87.76948624782662
17031805109,Census Tract 8051.09,,0,0.0,0.0,101754.0,Q3,4468,1.0743061772605194,4.3351302785265045,18.5,25.1,12.6,0.993430857594707,2572974,Chicago,No court,42.05507254614992,-87.97609894987286
17031030800,Census Tract 308,Andersonville,0,0.0,0.0,96719.0,Q3,4404,4.291553133514987,8.66916588566073,13.7,25.6,12.9,0.2190797795202139,567414,Chicago,No court,41.97991232853296,-87.66418803779435
17031031100,Census Tract 311,Uptown,0,0.0,0.0,83352.0,Q3,4699,13.598638008086828,16.35969664138678,15.4,27.2,15.2,0.2123426826688,549965,Chicago,No court,41.97266845509865,-87.66386619988262
17031811702,Census Tract 8117.02,,0,0.0,0.0,71514.0,Q2,5669,1.2524254718645262,11.435652327845638,30.0,33.9,16.4,1.051134213749253,2722425,Chicago,No court,41.92644652216918,-87.90460084630865
17031812100,Census Tract 8121,,0,0.0,0.0,123393.0,Q4 (highest),4750,31.17894736842105,6.4,15.3,28.6,12.9,0.401882170882645,1040870,Chicago,No court,41.902504843413254,-87.77985471514862
17031821800,Census Tract 8218,,0,0.0,0.0,95455.0,Q3,5364,21.17822520507084,3.1506338553318423,18.4,30.0,14.4,0.829121216005634,2147414,Chicago,No court,41.719498524934195,-87.70042304174824
17031821900,Census Tract 8219,,0,0.0,0.0,101071.0,Q3,5043,14.673805274638111,5.070993914807302,18.3,29.1,14.4,0.7355381569335456,1905035,Chicago,No court,41.71223937426931,-87.69698090658115
17031822000,Census Tract 8220,,0,0.0,0.0,59265.0,Q2,4244,0.7304429783223374,8.176248821866164,23.6,31.1,16.4,0.4788971995237043,1240338,Chicago,No court,41.73124836785936,-87.73113375649937
17031822101,Census Tract 8221.01,,0,0.0,0.0,81942.0,Q3,4482,2.8112449799196786,8.433734939759036,24.5,31.4,16.2,0.7186087348667253,1861188,Chicago,No court,41.72415777799278,-87.74561758929183
17031828601,Census Tract 8286.01,,0,0.0,0.0,101382.0,Q3,4271,20.463591664715523,5.607695917409667,17.6,29.7,14.2,1.1266693127535723,2918060,Chicago,No court,41.54895886834002,-87.6608613898178
17031828602,Census Tract 8286.02,,0,0.0,0.0,105199.0,Q3,4335,45.32871972318339,9.641740803077663,20.8,32.7,14.1,0.9014895049706794,2334847,Chicago,No court,41.547803400623806,-87.64472837908134
17031828701,Census Tract 8287.01,,0,0.0,0.0,60129.0,Q2,4330,68.84526558891454,26.839426191577974,27.4,38.9,17.6,2.622456938024423,6792132,Chicago,No court,41.54313940627169,-87.62526537186699
17031828702,Census Tract 8287.02,,0,0.0,0.0,85417.0,Q3,3823,64.47815851425582,9.81029810298103,25.3,37.7,15.8,4.257511231712271,11026903,Chicago,No court,41.53783972135094,-87.59905804446068
17031822900,Census Tract 8229,,0,0.0,0.0,76419.0,Q2,1978,11.02123356926188,12.891809908998988,22.2,29.8,16.5,0.3143836959862362,814250,Chicago,No court,41.727693737429874,-87.79476972346616
17031283200,Census Tract 2832,"Little Italy, Uic",0,0.0,0.0,64223.0,Q2,1799,49.47192884936076,13.674263479710952,18.4,28.2,15.4,0.0913313111875421,236547,Chicago,No court,41.86957902503929,-87.65920235044891
17031100500,Census Tract 1005,Norwood Park,1,1.7866714311238163,1.320011518300592,117583.0,Q4 (highest),5597,0.87546900125067,0.7325352867607646,17.2,25.4,12.9,0.7575691470385191,1962095,Chicago,Has court,41.97804515780776,-87.8197312890846
17031801607,Census Tract 8016.07,,0,0.0,0.0,152500.0,Q4 (highest),5616,2.581908831908832,2.9584744252361435,16.4,22.0,10.5,2.1540335322016935,5578921,Chicago,No court,42.08941842903516,-87.85892356506056
17031804106,Census Tract 8041.06,,0,0.0,0.0,147500.0,Q4 (highest),7309,0.1915446709536188,3.7296037296037294,16.3,23.0,11.9,1.5389920725501431,3985971,Chicago,No court,42.08792054054653,-88.05009232557833
17031801606,Census Tract 8016.06,,0,0.0,0.0,168298.0,Q4 (highest),7340,0.7629427792915531,2.3841961852861036,15.0,21.8,10.2,2.4255984969814532,6282271,Chicago,No court,42.1162414015834,-87.86822088009528
17031550100,Census Tract 5501,Hegewisch,0,0.0,0.0,52174.0,Q1 (lowest),6251,18.317069268916978,12.562009921587457,32.0,35.8,17.0,2.7758761816657067,7189486,Chicago,No court,41.66506456586355,-87.5353325152806
